0.42415851
0.46361649
0.44255978
0.44838761
0.46292872
0.45302665
0.45344796
0.45851287
0.46719426
0.46541335
0.47414712
0.47738784
0.47937144
0.49005010
0.48824869
0.49344113
0.49103849
0.49316101
0.50106354
0.50115463
0.50398542
0.50500569
0.50810749
0.50945343
0.51107265
0.51018675
0.51432931
0.51205876
0.51227055
0.51400592
0.51616033
0.51183557
0.51450467
0.51444546
0.51284218
0.51238442
0.51407652
0.51653610
0.51500569
0.51563197
0.51565703
0.51451150
0.51598725
0.51352084
0.51319062
0.51581189
0.51365293
0.51590754
0.51415395
0.51545662
0.51605101
0.51654748
0.51673878
0.51867684
0.51784787
0.51864723
0.51814165
0.52039627
0.51851514
0.51940788
0.52022546
0.52053063
0.51937144
0.51996812
0.51830563
0.52123434
0.52012070
0.52113869
0.52146208
0.52172398
0.52250512
0.52237531
0.52118424
0.52247096
0.52331587
0.52063311
0.52252790
0.52322250
0.52282624
0.52183785
0.52332271
0.52294010
0.52326349
0.52378729
0.52295605
0.52426554
0.52436803
0.52522432
0.52496015
0.52524254
0.52550900
0.52457982
0.52466409
0.52552721
0.52491688
0.52547711
0.52517194
0.52470280
0.52569802
0.52516739
